query,video_id,title,description,publishedAt,channelTitle,location,video_url,viewCount,likeCount,commentCount,comments,TaxonName,query_normalized,created_at,lang_detected,Region_all,created_raw,regionCode,source_flag,species_normalized,search_term_normalized,Region_all.x,Region,LifeForm,PresentStatus,FirstRecord,Region_all.y,CleanName,full_description_lower,FirstRecordDate,time_period,is_iberian
Tuta absoluta,l2RpW8btCVA,Como eliminarla TUTA ABSOLUTA del tomate: guía ecológica y efectiva #tomate #agriculture #ecologico,"Tienes TUTA ABSOLUTA en tus tomates? Te explico cómo eliminarla paso a paso con métodos ecológicos: Bacillus, trampas y ...",2025-07-02T18:00:06Z,Verdura Vital,"40.0, -3.7",https://www.youtube.com/watch?v=l2RpW8btCVA,19508.0,369.0,7.0,"Yo intenté eso y otros supuestos remedios ecofriendlys y nada me funcionó. Al final tuve que usar un zapper anti mosquitos solar que freía a muchas de esas palomillas por las noches e insecticida sistémico para matar a las orugas que había en las plantas.

Supongo que esto no sirve si vives en zona mediterranea donde la climatología no tiene termino medio, o hace mucho frio o mucho calor y te cae un chaparrón random cualquier tarde. | Buen vídeo. 
Yo la controlo con bacillus + Neem+ melaza.
No se ve que tengan mildiu. ¡ Qué suerte!
Gracias | El spintor no se puede comprar sin carnet creo, yo estoy usando epik+bacillus+ neem. Demomento con buenos resultados | Muchas gracias 😊 | Pues lo mismo estoi cometiendo una locura, pero me resulta imposible sin quimicos controlarla aga como lo aga🤷este año los estoi asofatando con deltrimor cada 5 dias, a los tres dias vuelvo a tener tuta en las hojas, pero por primera vez en años los tomates se ""ven"" sanos🥲. Me recomiendas en exterior podar las tomateras como las tienes tu y embolver protejer los racimos de tomates del sol con bolsas de plastico o papel? Tienes el oficio más bonitos y necesario del mundo👍 enhorabuena 🙋 | 👍🏼😉 gracias!! | Vaya oruga más asquerosa 😂😂",Phthorimaea_absoluta,Tuta absoluta,2025-07-02T18:00:06Z,es,Spain,2025-07-02 18:00:06,,GEO,,,,,Insects,established,2006.0,,,,2006-06-01T12:00:00Z,After,True
Tuta absoluta,Ipt95IDQwgc,Tuta absoluta 🐛🍅🥔,Tuta absoluta #agricentrojesusnavas #ctajesusnavas #CrecemosJuntos #agricolanavas #ingenierojesusnavas ...,2024-07-23T18:02:40Z,Jesús Navas,"40.0, -3.7",https://www.youtube.com/watch?v=Ipt95IDQwgc,1026.0,39.0,0.0,,Phthorimaea_absoluta,Tuta absoluta,2024-07-23T18:02:40Z,,,2024-07-23 18:02:40,,GEO,,,,,Insects,established,2006.0,,,,2006-06-01T12:00:00Z,After,True
Tuta absoluta,SoHV1YzAzNo,🍅 Trampas para la Tuta Absoluta. #huerto #shorts #short #tomates #tomate #trampa #viral,,2024-07-04T16:30:55Z,Abonos Calsilla,"40.0, -3.7",https://www.youtube.com/watch?v=SoHV1YzAzNo,1684.0,23.0,0.0,,Phthorimaea_absoluta,Tuta absoluta,2024-07-04T16:30:55Z,,,2024-07-04 16:30:55,,GEO,,,,,Insects,established,2006.0,,,,2006-06-01T12:00:00Z,After,True
Tuta absoluta,uERPU6s4_qQ,Tuta Absoluta au stade nerveur#insects#traitements#tomate#🍅🍅,Vidéo de bensmail.,2022-06-11T17:22:22Z,معلومات مهمة حول الفلاحة,"40.0, -3.7",https://www.youtube.com/watch?v=uERPU6s4_qQ,184.0,8.0,2.0,Ayuuuz nk así abduuu | Tuta,Phthorimaea_absoluta,Tuta absoluta,2022-06-11T17:22:22Z,fr,,2022-06-11 17:22:22,,GEO,,,,,Insects,established,2006.0,,,,2006-06-01T12:00:00Z,After,True
Tuta absoluta,dficjE4eWqs,¿Tienes TUTA ABSOLUTA en tus tomates? Te explico cómo eliminarla paso a paso!#agriculture #ecologico,"Tienes TUTA ABSOLUTA en tus tomates? Te explico cómo eliminarla paso a paso con métodos ecológicos: Bacillus, trampas y ...",2025-07-04T17:45:02Z,Verdura Vital,"40.0, -3.7",https://www.youtube.com/watch?v=dficjE4eWqs,7209.0,186.0,1.0,No tengo acceso regular a nada de eso. Por eso utilizo una lampara solar anti insectos parecida a las que se ponen en las carnicerías. Toda la noche se pueden escuchar chisporroteando en la rejilla.,Phthorimaea_absoluta,Tuta absoluta,2025-07-04T17:45:02Z,es,Spain,2025-07-04 17:45:02,,GEO,,,,,Insects,established,2006.0,,,,2006-06-01T12:00:00Z,After,True
Tuta absoluta,fnl4h45YsYc,🐛🍅 Elimina TUTA ABSOLUTA con BACILLUS THURINGIENSIS | Control BIOLÓGICO 100% efectivo,Ayuda Youtuber: Comprar Bacillus thuringiensis Amazon: https://amzn.to/4lxoWg2 Aceite de Neem: https://amzn.to/4lxpkeu ...,2025-07-13T21:35:13Z,Huerta Márquez,"40.0, -3.7",https://www.youtube.com/watch?v=fnl4h45YsYc,4750.0,83.0,13.0,"Añades algún tipo de jabón para disolver el aceite de Neem en agua, como podrían ser algunas gotas de lavavajillas ecológico? | Marquez, una pregunta. Y cuando se pone el tronco de la planta de los tomates, color morrón  oscuro, y se le va secando la hoja. No le cuaja ni un tomate. Eso que enfermedad es, y como tratarla.😢 | Hola amigo😊 ami me dio en varios tomates y los quite..tres tomatitos y pulverice jabón potasico😅 cada dio vijilo jajajaja..mi primer año cosechando y me dio la tuta😢..me encanta tus consejos, gracias 🫂 desde galicia😊 | No da ejemplo, dice que hay que usar guantes..los suyos? | Yo por ahora solo se han picado 2 tomates, la estoy observando. Para no utilizar productos, como has dicho al final, intento esperar a que la naturaleza haga su trabajo. | Comprar bacillus thuringiensis Amazon: https://amzn.to/4lxoWg2
Aceite de Neem:
https://amzn.to/4lxpkeu
Gracias por tu ayuda al canal. 😊",Phthorimaea_absoluta,Tuta absoluta,2025-07-13T21:35:13Z,,,2025-07-13 21:35:13,,GEO,,,,,Insects,established,2006.0,,,,2006-06-01T12:00:00Z,After,True
Tuta absoluta,akmbcbq8wB8,🐛Controla Tuta absoluta sin químicos: Bacillus thuringiensis y aceite de Neem. #tomate #huerto #bt,,2025-07-16T05:00:45Z,Huerta Márquez,"40.0, -3.7",https://www.youtube.com/watch?v=akmbcbq8wB8,8605.0,170.0,4.0,Pero sin jabón potásico cómo disuelves el aceite de Neem en el agua?,Phthorimaea_absoluta,Tuta absoluta,2025-07-16T05:00:45Z,,,2025-07-16 05:00:45,,GEO,,,,,Insects,established,2006.0,,,,2006-06-01T12:00:00Z,After,True
Tuta absoluta,nFHhz7ncMtw,le traitement contre tuta absoluta qui attaque la tomate 🍅,سلام عليكم ورحمة الله وبركاته   عدنا إليكم من جديد بمحتوى جديد على القناة أتمنى أن ينال إعجابكم   هدف هدا المحتوى هو إعطائكم لمحى عن ...,2023-05-06T20:00:19Z,Hey Charaf,"40.0, -3.7",https://www.youtube.com/watch?v=nFHhz7ncMtw,230.0,7.0,1.0,سلام خويا واش تقدر تقدم لي معلومات عن هذا المجال عفاك,Phthorimaea_absoluta,Tuta absoluta,2023-05-06T20:00:19Z,ar,,2023-05-06 20:00:19,,GEO,,,,,Insects,established,2006.0,,,,2006-06-01T12:00:00Z,After,True
Tuta absoluta,6qfInu0Iu1A,EFICAZ REMEDIO ORGÁNICO para ELIMINAR la ORUGA del TOMATE o tuta absoluta,EFICAZ REMEDIO para ELIMINAR la ORUGA del TOMATE o tuta absoluta REMEDIO EFECTIVO para ELIMINAR la ORUGA del ...,2023-09-10T11:12:56Z,La huerto terraza de Alex,"28.3, -16.6",https://www.youtube.com/watch?v=6qfInu0Iu1A,6598.0,109.0,6.0,"😮Buen tip Alex 
Con pesticidas biológicos y orgánicos. | Buena mezcla | Terimakasih atas tutorialnya",Phthorimaea_absoluta,Tuta absoluta,2023-09-10T11:12:56Z,,,2023-09-10 11:12:56,,GEO,,,,,Insects,established,2006.0,,,,2006-06-01T12:00:00Z,After,True
Tuta absoluta,OXBmJKYB8ac,PLAGA en TOMATERA 🍅😱 | REMEDIO orgánico y biológico contra la TUTA ABSOLUTA o polilla del tomate,"Saludos amigos y amigas, hoy traigo un REMEDIO orgánico y biológico contra la TUTA ABSOLUTA o polilla del tomate. La TUTA ...",2021-11-10T16:30:02Z,La huerto terraza de Alex,"28.3, -16.6",https://www.youtube.com/watch?v=OXBmJKYB8ac,1942.0,83.0,149.0,"Probaré! 👍Gracias! | Hola cómo se llama el producto que utilizas? | A mi también me atacó esa asquerosa plaga, la descubrir pronto, uso los mismos productos que as señalado, la controlas sacándole las hojas todo lo infectado  , y sulfatando cada semana, y si perdiste cada  cuatro días. Es muy difícil de eliminar, pero así conseguimos comer los tomates. Buen vídeo. | EXCELENTES REMEDIOS PARA COMBATIR LAS PLAGAS, AMBAS SON BUENAS Y SI LAS RECOMIENDA ME QUEDO CON ELLAS...!!! | Hola Alex. Muy claro tu video. Excelente explicación | hola amigo que bonita tomatera y el cherry que es tan delicioso, claro toca estar haciendo control de plagas y excelente como cuidas tus plantas  | Exelente video amigo saludos desde California bendiciones | OOOHHH hermosa tomatera, pero siempre tan sensibles a las plagas, cuando antes se las detecte mucho mejor y más fácil de combatir, muchas gracias Alex | Muy buena información! Muchas gracias 👍. | Que buena explicación , Felicidades por tu canal. Suscripción hecha y nuestro like 👍",Phthorimaea_absoluta,Tuta absoluta,2021-11-10T16:30:02Z,es,Spain,2021-11-10 16:30:02,,GEO,,,,,Insects,established,2006.0,,,,2006-06-01T12:00:00Z,After,True
Vanellus senegallus,EKTpr5-3CVc,Primera nidada de Avefría Senegalesa (Vanellus senegallus) en BIOPARC Valencia,Junio 2024. Primera nidada de Avefría Senegalesa en BIOPARC Valencia Por el momento los 4 polluelos de esta peculiar ave ...,2024-06-19T06:58:42Z,BIOPARC Valencia,"40.0, -3.7",https://www.youtube.com/watch?v=EKTpr5-3CVc,654.0,57.0,2.0,Es preciosa❤❤❤ y esos polluelos tan graciosos..a ver si salen de la lista roja de especie amenazada😢😢 | Muy buena noticia 👍 todos los animales son importantes para la bio diversidad aunque sean pequeños ❤,Vanellus_senegallus,Vanellus senegallus,2024-06-19T06:58:42Z,,,2024-06-19 06:58:42,,GEO,,,,,Birds,casual,2008.0,,,,2008-06-01T12:00:00Z,After,True
Varanus exanthematicus,PVaH-8ICiKA,VARANUS EXANTHEMATICUS ( Varan des savanes ),VARANUS EXANTHEMATICUS JUVÉNILE.,2024-02-01T21:34:59Z,L'ARCHE DE LUCAS FAUNE ET FLORE,"40.0, -3.7",https://www.youtube.com/watch?v=PVaH-8ICiKA,20.0,0.0,0.0,,Varanus_exanthematicus,Varanus exanthematicus,2024-02-01T21:34:59Z,,,2024-02-01 21:34:59,,GEO,,,,,Herptiles,uncertain,2011.0,,,,2011-06-01T12:00:00Z,After,True
Varanus exanthematicus,rexMWjiwikI,VARANUS EXANTHEMATICUS ( JUVÉNILE ),,2024-02-06T21:05:03Z,L'ARCHE DE LUCAS FAUNE ET FLORE,"40.0, -3.7",https://www.youtube.com/watch?v=rexMWjiwikI,184.0,7.0,0.0,,Varanus_exanthematicus,Varanus exanthematicus,2024-02-06T21:05:03Z,,,2024-02-06 21:05:03,,GEO,,,,,Herptiles,uncertain,2011.0,,,,2011-06-01T12:00:00Z,After,True
Varanus exanthematicus,ysIaM63Ak-M,VARANUS EXANTHEMATICUS ( Varan des savanes ),VARANUS EXANTHEMATICUS JUVÉNILE.,2024-02-01T20:40:31Z,L'ARCHE DE LUCAS FAUNE ET FLORE,"40.0, -3.7",https://www.youtube.com/watch?v=ysIaM63Ak-M,30.0,,0.0,,Varanus_exanthematicus,Varanus exanthematicus,2024-02-01T20:40:31Z,,,2024-02-01 20:40:31,,GEO,,,,,Herptiles,uncertain,2011.0,,,,2011-06-01T12:00:00Z,After,True
Vespa asiatica,ZrwhqXoqPYQ,Vespa asiàtica | Sessió tècnica informativa a ens locals i entitats del Baix Penedès,"Els nius de vespa asiàtica alerten de la presència d'aquesta espècie invasora. Per saber com lluitar-hi, la Diputació de Tarragona ...",2021-02-16T08:28:54Z,Diputació de Tarragona,"39.7, -8.0",https://www.youtube.com/watch?v=ZrwhqXoqPYQ,74.0,0.0,,,Vespa_velutina,Vespa asiatica,2021-02-16T08:28:54Z,ca,Spain,2021-02-16 08:28:54,,GEO,,,,,Insects,established,2011.0,,,,2010-08-21T00:00:00Z,After,True
Vespa orientalis,95UNrsNNNzA,PLAGA de AVISPON ORIENTAL (&quot;VESPA ORIENTALIS&quot;),"PLAGA de AVISPON ORIENTAL (""VESPA ORIENTALIS"") ➡️ Especie exótica invasora de expansión ágil. ➡️ Grave peligro ...",2025-08-21T16:22:51Z,GrupoForestal-es,"40.0, -3.7",https://www.youtube.com/watch?v=95UNrsNNNzA,585.0,9.0,1.0,Y Huelva en la sierra de Aracena mi compañero de setas sufrió su picadura😢,Vespa_orientalis,Vespa orientalis,2025-08-21T16:22:51Z,,,2025-08-21 16:22:51,,GEO,,,,,Insects,alien,2012.0,,,,2012-06-01T12:00:00Z,After,True
Vespa orientalis,-1ge-tHp-tk,Trampa y atrayente para vespa orientalis,"En este vídeo, después de varios intentos, por fin encontramos la formula para hacer un atrayente para avispas y en el que no ...",2025-04-16T18:00:00Z,Sierras De Berrocal,"40.0, -3.7",https://www.youtube.com/watch?v=-1ge-tHp-tk,1396.0,52.0,8.0,"Aquí en My país las avispas invasoras son las que llamamos carniceras son amarillas y pican más duro que las abejas | Buenos días saludos desde Venezuela que tipo de avispas hablas | La mejor agua+azúcar (3:1)+levadura, espera un par de días a que la mezcla huela a fermentado antes de colocarla, esto evitará que entren abejas, aunque alguna siempre entrará. Coloca varias trampas a unos 50 m alrededor, se trata de coger reinas que anden en las proximidades para evitar nidos cerca, en el colmenar se actúa a partir de septiembre cuando empiecen a atacarlo de verdad. La mejor trampa es una botella de 5l de agua vacía y un par de cuellos de botella de 1l embutidos en ella. Un saludo",Vespa_orientalis,Vespa orientalis,2025-04-16T18:00:00Z,es,Spain,2025-04-16 18:00:00,,GEO,,,,,Insects,alien,2012.0,,,,2012-06-01T12:00:00Z,After,True
Vespa orientalis,E13X6nMNspc,Meeting a beautiful oriental hornet (Vespa orientalis),Meeting a beautiful oriental hornet (Vespa orientalis) The Oriental hornet (Vespa orientalis) is a social insect species of the family ...,2024-12-23T15:30:05Z,Wonderful World,"40.0, -3.7",https://www.youtube.com/watch?v=E13X6nMNspc,221.0,8.0,4.0,"Not gonna lie, I'd never thought to stop and categorize a hornet as pretty, but you're right! Look at the beautiful markings on it's abdomen! | Please Dongó!!!!🎹🎷🎺😊",Vespa_orientalis,Vespa orientalis,2024-12-23T15:30:05Z,en,,2024-12-23 15:30:05,,GEO,,,,,Insects,alien,2012.0,,,,2012-06-01T12:00:00Z,After,True
Vespa velutina,_33QU7WnpnI,"Larvas, troyanos y ataques de las avispas vespa velutina a los colmenares.","En este video, despiezamos el nido de vespa velutina de control con el que hemos hecho la prueba de troyanos con fipronil y ...",2023-09-01T17:58:52Z,Soutos e Colmeas,"40.0, -3.7",https://www.youtube.com/watch?v=_33QU7WnpnI,3790.0,83.0,41.0,"Estoy de totalmente de acuerdo, yo estoy haciendo pruebas para tratar las avispas con larvicida en vez de insecticida pero todo lo que he provado es muy fuerte,se mueren. La proxima prueba que voy a hacer sera con Bacillus Thuringiensis | A mi no me parece que quede demostrado que los troyanos son inutiles. No podemos cruzarnos de brazos y, a falta de otra solución, trampas y troyanos me siguen pareciendo necesarios. Otra cosa es que tengamos prejuicios contra ellos. | https://www.youtube.com/shorts/zr9MFfyMfNw?feature=share | Hola compañero. Según esas cuentas, habría hasta 4 o 5 ciclos de cría que no explican porque tendría que haber un descenso de la presión en el colmenar a los 13 días.  Según tengo entendido y hasta cierto punto he podido comprobar, las adultas cuando hay larva, obtienen los hidratos de éstas, cuando no hay, lo buscan fuera y presionan también en los colmenares pero se centran más en tratar de robar en colmenas débiles. 
También comentar que, esa tendencia de fundar nidos nuevos, cercanos, a medida que  aumenta el nido original, hace que no todos estén en el mismo estado de desarrollo en la misma época. Gracias por el trabajo compartido. | Hola. Al nido de velutina del tejado se le podría haber puesto una cámara tipo go pro y soltar troyanos marcados y ver si llegan al nido, cuanto tiempo tardan, y cual es el comportamiento de las velutinas en la entrada del nido, si las dejan pasar o si no,..Podría ser interesante. Me refiero al nido del tejado en concreto porque supongo que sería mucho mas sencillo colocar la cámara ahí que no en un árbol.
Me dijeron aplicar el fipronilo con tipex para que les quede más tiempo. No se que tal resultará. Llevo unos días haciendolo. Se lo mezclo con algo de miel. El tipex fresco huele mucho pero cuando seca ese olor se va. Las velutinas quedan vivas mucho tiempo ( 8 minutos por lo menos), de hecho muchas que marco con el tipex vuelven al cebo de miel. Debí soltar unas 20 en 3 días ( tengo poco tiempo) y no se que tal ira. Lo que si que al día siguiente no vuelve ya ninguna a las que tipeé. Lo que si es que aplicar con el pincelito del tipex es comodísimo. Un saludo | Esta es la ARPA que usó YO.
Y funciona de maravilla.
UNA cuchara del cocido Con MIEL.
UN sobre de LOS ratones en polvo.
Y una cuchara de comer la sopa de líquido dél espray que sé le echa a los NIDOS.
Todo mezclado con la miel.
Revuelto Con un poco dé cera.
LO comen dé maravilla.
VAYA sí sé NOTA.🤣👍
Saludos | Ola, donde compras a eletronica que usas para as arpas,gracias ,saudos | Pues creo que si. Está bien lo que dice, pero si envió 370 velutinas en 2 días, es normal que le funcione. Pero si en lugar de enviar troyanos las mata a raquetazos seguro que también le iba funcionar. Nada, cada loco con su tema y me parece bien. Lo que no me gustó es que me mandara a la M. Creo que se pueden confrontar ideas sin necesidad de ser grosero, no crees.., | Me parece que ese video te cita🤣 | https://youtu.be/p8niHZP3RyQ?si=0HJCqvZI75WpkEIA",Vespa_velutina,Vespa velutina,2023-09-01T17:58:52Z,es,Spain,2023-09-01 17:58:52,,GEO,,,,,Insects,established,2011.0,,,,2010-08-21T00:00:00Z,After,True
Vespa velutina,ydqO1YpdixA,"Vespa velutina, avispa asiática invasora.",Cómo eliminar los nidos de avispa asiática (vespa velutina)?. ¿Cómo localizo los nidos y como los elimino posteriormente?,2021-07-26T18:44:57Z,Soutos e Colmeas,"40.0, -3.7",https://www.youtube.com/watch?v=ydqO1YpdixA,1015.0,34.0,13.0,"buenas tardes, podrías , por favor, contarnos que aplicación usas para manejar el mapa? marcarlo, poner la leyenda... etc?
Lo he intentado con el maps, con el earth y con el sixpac pero no he visto la opción
gracias!! | Lo que hay que hacer es evitar que hagan los nidos, esto es en el mes de enero, todo más tardar en febrero se ponen trampas, pero no en el colmenar, sino en los frutales, tuyos y de los vecinos (si te dejan, pero no creo que te pongan ningún problema), se renuevan cada 15 días o antes si están llenos, se mantienen hasta el mes de Junio o Julio, después arpas y troyanos, pero si se tiene la precaución de trampear a unos tres km alrededor del colmenar y todo el mundo lo hiciese, en solo un año ¡Adiós velutinas!. ¿Cuál es el líquido mejor para atrayente? Cualquiera que tenga azúcar y un poco de alcohol, para que repela, otros insectos, especialmente las abejas, estos serían los mejores: lo que has dicho en el vidio con levadura, sidra natural con azúcar, vermut, zumos de arándanos, melocotón..........en definitiva cualquier cosa que de olor y que tenga azúcar. Nunca me dieron resultado las cervezas, los vinos, ni los potingues raros, también dicen que el olor a miel o cera, y los preparados apícolas también les encantan. Muy importante poner siempre las misma botellas, es decir aunque estén sucias no descartarlas ya que la mayoría de los insectos se orientan por feromonas. El problema de las trampas es que caen algunas vispas cabro , que son las de aquí, inofensivas para las abejas, pero enemigas naturales de las velutinas, estas suelen ser bastante más grandes que las velutinas, con la cabeza amarilla tirando a roja, con varias franjas amarillas en el tórax (las velutinas solo tienen una. Decirte que las abejas tan abrigadas como las tienes tú, no creo que de resultado, puede que no entren velutinas, pero a lo mejor tampoco pueden salir los zánganos y las reinas, ya que son mayores que las obreras y otro peligro que los apicultores suelen ignorar, no es sólo que les esperen cerca de las colmenas, sino que saben a donde van a buscar el néctar y/o el polen y allí les esperan | Creo que das en el clavo, es realmente ir a la raíz. El tema son los nidos.
Muy buena aportación la de la evolución de la población de velutinas y la localización de los nidos año tras año, sorprende que se desplazan poco de un año al siguiente sólo 100m.
Y muy bueno el cómo haces para encontrar los nidos. | Qué tipo de venenos son válidos para hacer esto? | Buen trabajo aquí en Cataluña hay que pedir permiso para matarlas si actúas por tu cuenta y pasa un accidente tienes problemas o seprona o bomberos directamente a los municipales policía buen trabajo falta personas como tú con iniciativa stop velutinas 👍🤠 | No está mal, probaré.
Tengo que ponerme en contacto contigo",Vespa_velutina,Vespa velutina,2021-07-26T18:44:57Z,es,Spain,2021-07-26 18:44:57,,GEO,,,,,Insects,established,2011.0,,,,2010-08-21T00:00:00Z,After,True
Vespa velutina,dchfb3zNt_k,Troyanos con Fipronil para la vespa velutina a examen. Un caso real.,Esta semana vamos a hacer troyanos con Fipronil a ver si somos capaces de envenenar un nido de vespa velutina situado a 150 ...,2023-08-21T20:10:55Z,Soutos e Colmeas,"40.0, -3.7",https://www.youtube.com/watch?v=dchfb3zNt_k,4077.0,87.0,35.0,"23 Agosto 2023
Día de transición de ola de calor a tiempo nublado. Mucha menos actividad de lo habitual en el nido.
Apiario 1
Hora inicio: 20:30 h. -> 12 Troyanos
Apiario 2
Hora inicio. 21:15 h. -> 10 Troyanos | Él Fipronil está prohibido en él medio ambiente en toda la comunidad Europea.
Y este año todavía han endurecido su uso. | Este comentario va dirigido a todos los que hacéis troyanos y os funciona. No voy a responder los comentarios sobre que hacéis troyanos y os funciona, si no está acompañado de una explicación con detalle de como los hacéis. El tema de los troyanos es tan contradictorio, se escuchan tantas versiones a favor y en contra, que no basta con comentar. Creo que es justo que os pida que pongáis el veneno que usáis, que cantidad ponéis, cuantas velutinas soltáis, durante cuantos días, cuantos nidos estimas que tenéis en la zona, etc.,y no se quede la cosa en un acto de fe. | Y como sabes que las velutinas van a ese nido y no van a otro? | Un saluto dall'Italia! | Sería fantástico marcar los troyanos con marcador de Reinas de cada color y cada colmenar para ver cuales entran… | Noraboa por esta detallada descripción sobre o traballo que vas a realizar. Estaremos atentos | Sería interesante contear además de los troyanos enviados la hora de envío, el tiempo dedicado y el número de velutinas avistadas en ese tiempo, así como si en días sucesivos la presión sobre el apiario baja, que sería indicativo de que está marcado por otros nidos que han ido perdiendo capacidad de ataque. Buen experimento, lo seguiremos con atención. | buenas! como otros compañeros esperemos los  resultados, gracias | 🥱",Vespa_velutina,Vespa velutina,2023-08-21T20:10:55Z,es,Spain,2023-08-21 20:10:55,,GEO,,,,,Insects,established,2011.0,,,,2010-08-21T00:00:00Z,After,True
Vespa velutina,HsKdlalnMWk,Vespa velutina,El extraño comportamiento de una vespa velutina. Pienso si estará relacionado con el apareamiento.,2020-10-31T22:45:33Z,El catalejo,"40.0, -3.7",https://www.youtube.com/watch?v=HsKdlalnMWk,76.0,0.0,1.0,"Parece que todo el mundo se inclina por la otra opción, tiene un ala mal.",Vespa_velutina,Vespa velutina,2020-10-31T22:45:33Z,es,Spain,2020-10-31 22:45:33,,GEO,,,,,Insects,established,2011.0,,,,2010-08-21T00:00:00Z,After,True
