query,video_id,title,description,publishedAt,channelTitle,location,video_url,viewCount,likeCount,commentCount,comments,TaxonName,query_normalized,created_at,lang_detected,Region_all,created_raw,regionCode,source_flag,species_normalized,search_term_normalized,Region_all.x,Region,LifeForm,PresentStatus,FirstRecord,Region_all.y,CleanName,full_description_lower,FirstRecordDate,time_period,is_iberian
Xylella fastidiosa,yfJqU1HcRn8,Riesgos potenciales de la introducción de Xylella fastidiosa en la Región de Murcia,JORNADA VIRTUAL DE TRANSFERENCIA DE RESULTADOS DE PROYECTOS DE INVESTIGACIÓN (PROYECTO FEDER ...,2021-06-17T08:10:24Z,Servicio de Formación y Transferencia Tecnológica,"40.0, -3.7",https://www.youtube.com/watch?v=yfJqU1HcRn8,246.0,6.0,0.0,,Xylella_fastidiosa,Xylella fastidiosa,2021-06-17T08:10:24Z,es,Spain,2021-06-17 08:10:24,,GEO,,,,,"Bacteria, Viruses, Fungi",alien,2016.0,,,,2016-11-01T00:00:00Z,After,True
Xylella fastidiosa,gnnSsO832vQ,BIOVEXO: utilizar extractos vegetales para combatir la bacteria Xylella fastidiosa,DOMCA participates in @Biovexo project to fight against Xylella fastidiosa using natural extracts based on alliaceous compounds.,2020-08-27T13:48:53Z,DOMCA,"40.0, -3.7",https://www.youtube.com/watch?v=gnnSsO832vQ,82.0,3.0,0.0,,Xylella_fastidiosa,Xylella fastidiosa,2020-08-27T13:48:53Z,en,,2020-08-27 13:48:53,,GEO,,,,,"Bacteria, Viruses, Fungi",alien,2016.0,,,,2016-11-01T00:00:00Z,After,True
Xylella fastidiosa,S_O9vFae6Cs,"La Xylella Fastidiosa amenaza 75 especies vegetales, cítricos, olivar y viña",La última información publicada por el Ministerio de Agricultura de Portugal sobre la Xylella fastidiosa constata que los síntomas ...,2023-02-02T11:26:37Z,ADN TV,"40.0, -3.7",https://www.youtube.com/watch?v=S_O9vFae6Cs,205.0,1.0,0.0,,Xylella_fastidiosa,Xylella fastidiosa,2023-02-02T11:26:37Z,,,2023-02-02 11:26:37,,GEO,,,,,"Bacteria, Viruses, Fungi",alien,2016.0,,,,2016-11-01T00:00:00Z,After,True
Xylella fastidiosa,eYMQmzBa2Qo,Roles of water and temperature in the epidemiology of Xylella fastidiosa,"Fecha: 28 de Mayo de 2024 Hora: 12:00 Lugar: Instituto de Ciencias Agrarias, Salón de Actos Ponente: Prof. Alexander Purcell ...",2024-05-29T07:11:53Z,Instituto de Ciencias Agrarias - CSIC,"40.0, -3.7",https://www.youtube.com/watch?v=eYMQmzBa2Qo,262.0,8.0,0.0,,Xylella_fastidiosa,Xylella fastidiosa,2024-05-29T07:11:53Z,es,Spain,2024-05-29 07:11:53,,GEO,,,,,"Bacteria, Viruses, Fungi",alien,2016.0,,,,2016-11-01T00:00:00Z,After,True
Xylella fastidiosa,zUdolRUd9TY,UJA INVESTIGA Bioplaguicidas inteligentes contra la xylella fastidiosa,"Hoy en UJA Investiga la investigadora de la Universidad de Jaén, Julia Manetsberger, nos descubre un proyecto que pretende ...",2021-11-12T12:00:35Z,SER Radio Jaén,"40.0, -3.7",https://www.youtube.com/watch?v=zUdolRUd9TY,80.0,2.0,0.0,,Xylella_fastidiosa,Xylella fastidiosa,2021-11-12T12:00:35Z,,,2021-11-12 12:00:35,,GEO,,,,,"Bacteria, Viruses, Fungi",alien,2016.0,,,,2016-11-01T00:00:00Z,After,True
Xylella fastidiosa,Fyh3e6buA84,#LasMañanasIFCA 🌞| A climate-driven epidemiological model for Pierce&#39;s disease of grapevines,"ℹ️The vector-borne bacterium Xylella fastidiosa is responsible for Pierce's disease (PD), a fatal grapevine disease that ...",2023-06-02T22:49:22Z,IFCA CSIC-UC,"40.0, -3.7",https://www.youtube.com/watch?v=Fyh3e6buA84,58.0,2.0,0.0,,Xylella_fastidiosa,Xylella fastidiosa,2023-06-02T22:49:22Z,en,,2023-06-02 22:49:22,,GEO,,,,,"Bacteria, Viruses, Fungi",alien,2016.0,,,,2016-11-01T00:00:00Z,After,True
Yaco cola roja,_KT1KPo3UIU,"Yaco Cola Roja en Palma, Mallorca",,2024-02-04T14:41:21Z,Yaco Vlogs,"40.0, -3.7",https://www.youtube.com/watch?v=_KT1KPo3UIU,14173.0,189.0,12.0,Que bonita ❤ | Hola guap@. Primer arnés que veo en loro cola roja. Felicitaciones. | ❤❤ | esta con frio | Pobre loro!! Libéralo por FAVOR | Por que la tienen amarrada | Que bonito❤❤❤😊,Psittacus_erithacus,Yaco cola roja,2024-02-04T14:41:21Z,,,2024-02-04 14:41:21,,GEO,,,,,Birds,casual,2014.0,,,,2014-06-01T12:00:00Z,After,True
Yaco cola roja,fnkzlRw6GYQ,Yaco cola Roja THELMA,Primeros vuelos.,2020-10-13T21:24:43Z,Fran Albarran castro,"40.0, -3.7",https://www.youtube.com/watch?v=fnkzlRw6GYQ,27.0,0.0,0.0,,Psittacus_erithacus,Yaco cola roja,2020-10-13T21:24:43Z,es,Spain,2020-10-13 21:24:43,,GEO,,,,,Birds,casual,2014.0,,,,2014-06-01T12:00:00Z,After,True
Yaco cola roja,ZwzW2Z-NROo,YACO COLA ROJA KIKO 🐧🦕♥️🫀🐣🫶🗽🌳🩸🌍 www.todoloros.com ☎️ 📞 635465610  #JUGUETESPARALOROS #ARNESPARALOROS,,2024-09-06T21:34:34Z,Todo Loros,"40.0, -3.7",https://www.youtube.com/watch?v=ZwzW2Z-NROo,12340.0,359.0,,,Psittacus_erithacus,Yaco cola roja,2024-09-06T21:34:34Z,es,Spain,2024-09-06 21:34:34,,GEO,,,,,Birds,casual,2014.0,,,,2014-06-01T12:00:00Z,After,True
Yaco cola roja,XKpC0WdTAVU,ADIESTRANDO YACO COLA ROJA  (KIKO)CON EL MAESTRO CAPITÁN POLLITO 🐣 ♥️🫀🐣🫶🗽🌳🩸🌍 www.todoloros.com,,2024-07-25T07:52:41Z,Todo Loros,"40.0, -3.7",https://www.youtube.com/watch?v=XKpC0WdTAVU,6867.0,503.0,14.0,"Me encantan los periquitos , pornis, ninfas,loros y cotorras.  Los he tenido desde los 8 años y creo q cuando me muera los seguiré teniendo. ❤ | Capitán Pollito 😅 | 😊❤❤❤❤❤❤❤ | Aquí en Costa Rica ya estuviera encerrado, los animales decomisados, por mantener en cautiverio aves exóticas, sobre todo los papagayos, como siempre los seres humanos comprando o atrapando animales salvajes, para su propio deleite y llenar su ego, una mierda completa | Bien kikito.. y el profe una hermosuritaaaa | Qué guapos y qué disfrute ❤🥰💫 | Hola soy el que te hablo por un yaco de cola roja que hacia cosas raras con la boca, no lo llevamos al veterinario y se salvo , parece ser que se tragaba alguna pluma y luego le molestaba en la garganta o algo 😅 | Cuídense muchos ustedes, los q aman a  los animalitos, deberían de ser eternos | AMIGO MUCHO GUSTO QUE LINDOS VIDEOS Y MARAVILLOSAS AVES. Una pregunta como le hago para entrenar a mis loros te saludo desde Guatemala tienes algún video? | Yo tengo un YACO se llama Nano pero lo crío mi hijo y cuando se caso lo dejo en mi casa, a su esposa no la quería por celos, yo lo arreglo y soy desde hace 16 años la única que lo cuida pero no puedo ni tocarlo hablaba mucho y dejó de hacerlo solo ladra y maulla por el perro y los gatos que tengo  peri nada es muy desagradecido y me da mucho coraje",Psittacus_erithacus,Yaco cola roja,2024-07-25T07:52:41Z,es,Spain,2024-07-25 07:52:41,,GEO,,,,,Birds,casual,2014.0,,,,2014-06-01T12:00:00Z,After,True
Yaco cola roja,gjkz_U3RPZw,"Yaco Cola Roja pasea por Palma, Mallorca",,2024-02-05T18:00:15Z,Yaco Vlogs,"39.6, 3.0",https://www.youtube.com/watch?v=gjkz_U3RPZw,3359.0,102.0,3.0,"Me encanta. El mío cumple un año en 3 semanas y no da hablado. El timbre, perfecto que lo imita y silba mucho, bien y variado. Empiezo a impacientarme. | me encanta,el mio ahora tiene 6 meses | Que bonito Yaco de cola roja 😍🐦",Psittacus_erithacus,Yaco cola roja,2024-02-05T18:00:15Z,,,2024-02-05 18:00:15,,GEO,,,,,Birds,casual,2014.0,,,,2014-06-01T12:00:00Z,After,True
Yaco de cola roja,haFmdCruhEc,✅COMO EDUCAR UN YACO DE COLA ROJA 📝,contacto:   www.todoloros.com (+34) 635 465 610 -asesoramiento personalizado -fabricante de ARNESES ARTESANALES para ...,2023-10-21T06:00:13Z,Todo Loros,"40.0, -3.7",https://www.youtube.com/watch?v=haFmdCruhEc,11749.0,411.0,30.0,"Las aves | 🦜 | Bueno y si no se tiene desde pequeño?? Hay un Jacko en el nuevo lugar que vivo tiene alrededor de 10 años pero siempre ha vivido en jaula , como me gano su confianza?? Cuando intento hacercarme el se anima pero mas de una vez me ha tomado y me ha sacado la sangre. 
Me da mucho pesar verlo asi todo el tiempo..... | Gracias tengo un yako y quiero aprender para su bienestar | Otro comentario que quiero hacer, antes cuando abria su jaula el venia y se posaba en la mano, pero hace mucho tiempo que ya no lo hace por mas que insisto. | He quedado sorprendido! Como has hecho para hacerlo volar al exterior y que no se te vaya? Yo tengo uno  gris de cola roja , ya tiene 20 anos. Hace algunos anos lo saque al exterior pensando que no se iria, pero pego el vuelo y lo perdi por una semana, suerte que lo recupere encontrando un anuncio en Internet , el loro fue a dar a un edificio y aterrizo en uno de los balcones aproximadamente a 2 kilometros de donde vivo. | Buenos dias, tenia una duda. Mi yako de cola roja le ha dado por incubar una bola de madera. Rs consejable dejar que lo haga o mejor se lo retiro? | Qué maravilla tío!!! Es precioso | Hola! Súper vídeo!!! Donde ti eres? Y tu tienda? Gracias | Tengo un yaco de cola roja tiene 5 años en principio lo cogíamos todos pero luego no me quería a mí y se iva con mi pareja después al contrario y ahora solo lo puedo tocar yo. Compré un arnés y no pude ponérselo nunca ni me dejaba.ahora para colmo se está quitando las plumas y estoy aburrida con ella",Psittacus_erithacus,Yaco de cola roja,2023-10-21T06:00:13Z,es,Spain,2023-10-21 06:00:13,,GEO,,,,,Birds,casual,2014.0,,,,2014-06-01T12:00:00Z,After,True
Yaco de cola roja,5krU7nvG66U,✅ COMO EDUCAR UN YACO DE COLA ROJA + VUELO LIBRE,CONSEJOS PARA ENSEÑAR A TU LORO ....   contacto:   www.todoloros.com (+34) 635 465 610 -ASESORAMIENTO ...,2024-05-04T07:48:43Z,Todo Loros,"40.0, -3.7",https://www.youtube.com/watch?v=5krU7nvG66U,3876.0,164.0,10.0,"Me han cedido un yaco con 6 años me gustaría que me recomendasen como amanzarlo sé que me llevará tiempo | Eres un crack | 🇪🇸🦜👌👌👏👏👏👏👏👏👏👏 | 0:51 | 0:38 0:38 | Hola, te agradecería que me dieras tu opinión sobre que crees que es mejor una hembra o un macho de yaco cola roja, ya que nunca he tenido esa especie y si coneces un criador que sea de tu confianza, gracias por tus videos. | Yo adopte a mi Paquito un loro verde cabeza roja de un hombre que no le enseñó nada de sociabilización cuando llegó a mi casa ya tenía 9 años es amoroso solo con mi hija y medio conmigo …no quiere arnés picotea y en época de celo ataca a mi hijo y mi esposo …no juega,no sabe jugar ,le gusta solo 😕 semillas jamás le dieron creo frutas ahora como manzanas,algo de plátano ,uvas o zanahoria…mi esposo no lo quiere ya le crecieron las alas el vuela por  así todo el segundo piso de mi casa ,tiene todo una habitación para el solo y volier grande en el jardín…yo quiero córtale sus alas para que disfrute del jardín que sólo Primavera y verano y yo quiero que tenga mejor vida Paquito mi loro 🦜 que puedo hacer?? | Como me puedo hablar contigo | Hola, la ninfa es papillera? | Hola buenísimo tu video como siempre me gustaría hicieras un video más ampliado de alimentación capaz con algún criador o veterinario especialista 🇺🇾🇺🇾🇺🇾 Saludos",Psittacus_erithacus,Yaco de cola roja,2024-05-04T07:48:43Z,es,Spain,2024-05-04 07:48:43,,GEO,,,,,Birds,casual,2014.0,,,,2014-06-01T12:00:00Z,After,True
Yaco de cola roja,ISH4XbvUsnY,Yaco de Cola Roja,Salidas de pesca desde Marina Cabo Roig en ALICANTE mas info: 667 06 76 71. FABRICANTE DE BALAS EN PESCA SOL Y ...,2025-07-29T13:04:19Z,PESCA SOL Y MAR,"40.0, -3.7",https://www.youtube.com/watch?v=ISH4XbvUsnY,1177.0,6.0,0.0,,Psittacus_erithacus,Yaco de cola roja,2025-07-29T13:04:19Z,,,2025-07-29 13:04:19,,GEO,,,,,Birds,casual,2014.0,,,,2014-06-01T12:00:00Z,After,True
Zebrasoma flavescens,9Dcqn-Xems0,Zebrasoma Flavescens criados en cautividad 😍,"Disponemos en tienda de 3 ejemplares de Zebrasoma Flavescens criados en cautividad a un precio especial, llegados ...",2021-09-25T08:19:08Z,Dauer Acuarios,"40.0, -3.7",https://www.youtube.com/watch?v=9Dcqn-Xems0,264.0,6.0,0.0,,Zebrasoma_flavescens,Zebrasoma flavescens,2021-09-25T08:19:08Z,es,Spain,2021-09-25 08:19:08,,GEO,,,,,Fishes,uncertain,2008.0,,,,2008-06-01T12:00:00Z,After,True
Zebrasoma flavescens,s8eVLhXEU0o,Zebrasoma Flavescens disponibles 💕,Zebrasoma Flavescens en stock https://www.daueracuarios.com/cirujanos/3132-zebrasoma-flavescens.html #tmciberia ...,2023-11-09T19:38:42Z,Dauer Acuarios,"40.0, -3.7",https://www.youtube.com/watch?v=s8eVLhXEU0o,75.0,4.0,1.0,Beautiful but expensive 🤑💸,Zebrasoma_flavescens,Zebrasoma flavescens,2023-11-09T19:38:42Z,,,2023-11-09 19:38:42,,GEO,,,,,Fishes,uncertain,2008.0,,,,2008-06-01T12:00:00Z,After,True
Aguila americana,-cR_yRsrQTc,Especies y tipos de águilas: águila americana,"El águila calva, conocida por su cola y cabeza de plumas blancas (que no calva), es la orgullosa ave símbolo nacional de ...",2023-05-09T08:02:06Z,Menos palabras y más belleza,"40.0, -3.7",https://www.youtube.com/watch?v=-cR_yRsrQTc,4178.0,,3.0,"Pobre😢 está privada de libertad 😭 | Águila Americana es preciosa!!!😍😍 | Porque la tienen ahí ???? malditos inhumanos ""Depredadores 🤬🤬🤬",Haliaeetus_leucocephalus,Aguila americana,2023-05-09T08:02:06Z,es,Spain,2023-05-09 08:02:06,,BOTH,,,,,Birds,casual,2008.0,,,,2008-06-01T12:00:00Z,After,True
Alga asiatica,oZa_yUbxsRY,La ALGA ASIÁTICA INVASORA satura Faro Trafalgar de Bañistas,Algunas playas de Cádiz y sobretodo la playa de CAÑOS de MECA están siendo castigadas por la ALGA ASIÁTICA INVASORA.,2023-08-31T16:00:29Z,La Vida salada de Juanlu,"40.0, -3.7",https://www.youtube.com/watch?v=oZa_yUbxsRY,1137.0,67.0,40.0,"Alga asiatica | Mis deseos para que no se extiendan las algas y perjudiquen esa playa tan bonita. 
Sigue asi crack!! | Alga asiatica | Madrugon con olas y algas asiaticasss🤙🏾 | Alga asiática!!!  A seguir dándole fenómeno!!!! | Buen video y bonito amanecer... | Hay que buscarle un uso valido al alga esta porque no va a mejorar la cosa. Buen baño matutino 👌🏼 | Bajo la atenta mirada de su faro,
 Y alfombrado de arena fina fina,
Con ALGAS ASIATICAS y agua cristalina,
Se pega el madrugon y se marca un buen tubazo! 🤘 | Las algas reducen el ph del mar y lo acidifica pero puede usarse como abono para la tierra | Alga asiática",Rugulopteryx_okamurae,Alga asiatica,2023-08-31T16:00:29Z,gl,Spain,2023-08-31 16:00:29,,BOTH,,,,,Plants,alien,2015.0,,,,2015-06-01T12:00:00Z,After,True
Alga invasora asiatica,cqDuk55vT5w,El protocolo de erradicación del alga invasora asiática arroja resultados positivos,El trabajo de años para conocer la situación provocada por el alga invasora asiática empieza a dar frutos. Los científicos han ...,2024-09-12T11:29:08Z,RTVCE,"40.0, -3.7",https://www.youtube.com/watch?v=cqDuk55vT5w,1063.0,2.0,0.0,,Rugulopteryx_okamurae,Alga invasora asiatica,2024-09-12T11:29:08Z,es,Spain,2024-09-12 11:29:08,,BOTH,,,,,Plants,alien,2015.0,,,,2015-06-01T12:00:00Z,After,True
Aratinga jandaya,rxO0vzdcCIY,Cotorras Jandaya 🦜 | Aves exóticas llenas de color💛 #short #loros #parrots #shorts #cotorras #birds,"Ranchotexaslanzarote En este short te muestro a las preciosas cotorras jandaya (Aratinga jandaya), unas aves exóticas ...",2023-09-18T09:37:32Z,Rubén Sales,"28.3, -16.6",https://www.youtube.com/watch?v=rxO0vzdcCIY,924.0,12.0,4.0,Que bonitos | 😲😍,Aratinga_jandaya,Aratinga jandaya,2023-09-18T09:37:32Z,,,2023-09-18 09:37:32,,BOTH,,,,,Birds,alien,2008.0,,,,2008-06-01T12:00:00Z,After,True
Avispa asiatica,FFbNwTPmI_s,Avispa asiática en Barcelona 🙄,"La avispa asiática (Avispa velutina nigrithorax) es una especie invasora que vive originariamente en China, el norte de la India e ...",2021-01-06T11:05:38Z,Urbonera,"40.0, -3.7",https://www.youtube.com/watch?v=FFbNwTPmI_s,3093.0,48.0,3.0,Aquí este par de avispas velutinas estan masticando la fibra de la caña para poder crear material de construcción de nido... | Joder... como si no tuviésemos bastante ya con el turismo y los calores. ¿En qué parte de Barcelona es esto? Hace unas semanas vi un aviso de nido de avispas (sin especificar la especie pero tenía toda la pinta de ser de velutina) en un árbol del Guinardó.,Vespa_velutina,Avispa asiatica,2021-01-06T11:05:38Z,,,2021-01-06 11:05:38,,BOTH,,,,,Insects,established,2011.0,,,,2010-08-21T00:00:00Z,After,True
Bycanistes brevis,WzYckjfPafk,CALAU DE CARA PRATEADA 🔵 🐦,CALAU DE CARA PRATEADA . O calau-de-cara-prateada ( Bycanistes brevis ) é uma grande espécie de calau encontrado ...,2021-05-07T17:44:21Z,PLANETA AZUL,"40.0, -3.7",https://www.youtube.com/watch?v=WzYckjfPafk,960.0,27.0,11.0,"Amazinggggg | Boa noite! Muito fofo esse casal de Calau! Tomara que tenham filhotes! 🥰 | Também não conhecia! Nome interessante! Adorei! 👏🏾👏🏾😃 | Mais um que não conhecia muito interessante ele | Amei linda ela TAMANHO do bico dele ou dela meu deus, boa tarde | Boa tarde ! Que ave linda , exótica  , com postura elegante no galho ! Adorei ! 😍❤ | Eles tem um bico muito diferente!
São lindos!",Bycanistes_brevis,Bycanistes brevis,2021-05-07T17:44:21Z,pt,Portugal,2021-05-07 17:44:21,,BOTH,,,,,Birds,casual,2008.0,,,,2008-06-01T12:00:00Z,After,True
Codorniz china,84qd3zGAwsE,SE PUEDE APAREAR CODORNIZ NORMAL CON UNA CODORNIZ CHINA ?,comidaaves En este canal encontraras todo lo que necesites saber en cuanto se trate de aves no importa su especie #tortolas ...,2022-09-27T23:05:10Z,CRIADERO DON ALFREDO,"40.0, -3.7",https://www.youtube.com/watch?v=84qd3zGAwsE,2778.0,44.0,17.0,"Pude convivir juntos | El video que estaba esperando | Vaya tela eso es falso. Yo tengo Cruces de codorniz de Campo x granja. Y una hembra de esas se la e echado a un macho de codorniz china y las Pisa. Haora vere si estan fecundado los huevos | C👍👍👍👍😎 | Son de especies totalmente diferentes, no son de distinta raza. | BUEN VIDEOS | No mas quiero los huevos para comer | Las codorniz pueden poner huevos sin macho o ocupan el macho para que pongan sus huevos | Ativo sienpre ativo | eres mexicano ???",Synoicus_chinensis,Codorniz china,2022-09-27T23:05:10Z,,,2022-09-27 23:05:10,,BOTH,,,,,Birds,alien,2006.0,,,,2006-06-01T12:00:00Z,After,True
Drosophila suzukii,P8gORWy7t1Y,La mouche Drosophila Suzukii,"La mouche Drosophila suzukii est une espèce d'insectes diptères de la famille des Drosophilidae, originaire d'Asie du Sud-Est.",2022-10-26T07:37:36Z,Studio One,"40.0, -3.7",https://www.youtube.com/watch?v=P8gORWy7t1Y,775.0,9.0,2.0,Encore une belle daube venue d Asie... Des années que j ai pas mangé une burlat...et les solutions actuelles sont trop lourdes. | Courage!!!,Drosophila_suzukii,Drosophila suzukii,2022-10-26T07:37:36Z,fr,,2022-10-26 07:37:36,,BOTH,,,,,Insects,alien,2008.0,,,,2008-06-01T12:00:00Z,After,True
Graptemys pseudogeographica,tHlZDoXX9Ig,Tortuga Mapa del Mississipi (Graptemys pseudogeographica kohni ) almorzando un salgamontes,Se coló un saltamontes en mi jardín y se lo di a mi tortuga de 5 años Doce.,2018-08-15T13:00:30Z,Luis Romero,"40.0, -3.7",https://www.youtube.com/watch?v=tHlZDoXX9Ig,4555.0,48.0,3.0,"Si es seudogreografica. Pero no es la Konhii . Es una mapa Ouachitensis | this is not pseudogeographica, it is an ouachitensis (rectangular markings behind the eyes) | Ta chido el Salgamontes, !! Jejeje",Graptemys_pseudogeographica,Graptemys pseudogeographica,2018-08-15T13:00:30Z,es,Spain,2018-08-15 13:00:30,,BOTH,,,,,Herptiles,established,2013.0,,,,2013-06-01T12:00:00Z,After,True
Loro yaco,VdHjvTW3F2M,"LOROS YACO COLA ROJA O LORO GRIS AFRICANO Inteligencia natural, la sana convivencia entre ellos","loro gris cola roja, loro yaco o loro africano, son siete hermanitos que conviven a diario, aves exoticas las que mas HABLAN de la ...",2021-03-26T18:27:47Z,AVES DE MI CORAZON,"40.0, -3.7",https://www.youtube.com/watch?v=VdHjvTW3F2M,401.0,9.0,0.0,,Psittacus_erithacus,Loro yaco,2021-03-26T18:27:47Z,,,2021-03-26 18:27:47,,BOTH,,,,,Birds,casual,2014.0,,,,2014-06-01T12:00:00Z,After,True
Mnemiopsis leidyi,_VXQ2FHS8xU,BIOLUMINISCENCE #bioluminescence #ctenophora #light #animal #marinebiology #biology #nightdive #luz,La luz del Mediterráneo. Mnemiopsis leidyi es una especie de ctenóforo del mar Mediterráneo. Los ctenóforos destacan por tener ...,2022-11-19T20:55:37Z,DCDocumentaries,"40.0, -3.7",https://www.youtube.com/watch?v=_VXQ2FHS8xU,299.0,11.0,0.0,,Mnemiopsis_leidyi,Mnemiopsis leidyi,2022-11-19T20:55:37Z,es,Spain,2022-11-19 20:55:37,,BOTH,,,,,Non-arthropod invertebrates,established,2009.0,,,,2009-06-01T12:00:00Z,After,True
Perca fluviatilis,YRVyf4OXhzo,PESCA desde orilla lucio poerca y perca europea,lucio perca y perca fluviatilis Tan hermoso pez pertenece a la familia de los pércidos y en España se introdujo de manera ilegal ...,2019-11-07T17:00:05Z,PescaGuide Fishing Productions,"40.0, -3.7",https://www.youtube.com/watch?v=YRVyf4OXhzo,2147.0,62.0,43.0,"SI te a gustado este video no te pierdas este otro🔻🔻https://www.youtube.com/watch?v=LhX7CnWHmeI&t=105s | gran vídeo 
¿Se captura y libera al 100% a todos los peces depredadores de agua dulce? | El lucioperca ya es un trofeo !!!!
Y entro a un señuelo !!!!
El sonido de una película de acción !!! | buen video Unai¡¡¡ saludos y ...pesca y vive¡¡ | Buenas Fluvis💪🏽 Y esa lucioperca intuyes de que murió? Un saludo Unai! | Nunca comentó 😂buen vídeo compañero un saludo. | like 36 hermano!!!!...venga esas fluvis guapas!!!!....y vaya blancazo llevaba la lucioperca,,,,,la pobre como estaba!!!!!!.....vamos tocando escama y eso significa buen camino nene!!!!....no pares de pescar amigo!!!! y de mostrarnos tus aventuras.....fishing love tigre!!!!...a la caidaaaaaaaaaa | El poder salir es lo que cuenta, si además sale algo mejor! Ha sido entrenido.. Buen video compañero | Te has quitado el bolo y has tomado el aire, al final es lo que cuenta. Las fluvis muy chulas, la segunda ya era maja, lástima el lucio. Un saludo y que siga la pesca. | Eres un artista de la multiespecie con lo que pillas. Cualquier día pescas con una raiz",Perca_fluviatilis,Perca fluviatilis,2019-11-07T17:00:05Z,es,Spain,2019-11-07 17:00:05,,BOTH,,,,,Fishes,established,2015.0,,,,2015-06-01T12:00:00Z,After,True
Perca fluviatilis,jy05q7TfVE0,Perca fluviatilis perca europea,"Pesca deportiva de perca europea una especie muy divertida y peleona pescando con señuelos pequeños , micro señuelos.",2021-10-10T22:30:03Z,PescaGuide Fishing Productions,"40.0, -3.7",https://www.youtube.com/watch?v=jy05q7TfVE0,1116.0,34.0,2.0,"En que embalses hay percas de esas, yo no veo ninguno en CyL, conoces alguno???",Perca_fluviatilis,Perca fluviatilis,2021-10-10T22:30:03Z,es,Spain,2021-10-10 22:30:03,,BOTH,,,,,Fishes,established,2015.0,,,,2015-06-01T12:00:00Z,After,True
Pez cirujano amarillo,lz58gJOHyxI,🐠 Pez Cirujano Amarillo Cambia de Color 🌈 en Arrecifes de Hawái | Animales Divertidos Para Niños,"Explora el Mundo del Pez Cirujano Amarillo ¡Conoce al pez cirujano amarillo, el superhéroe del océano con un cuerpo tan ...",2025-06-05T04:01:04Z,Animales Divertidos Para Niños,"40.0, -3.7",https://www.youtube.com/watch?v=lz58gJOHyxI,47.0,0.0,0.0,,Zebrasoma_flavescens,Pez cirujano amarillo,2025-06-05T04:01:04Z,es,Spain,2025-06-05 04:01:04,,BOTH,,,,,Fishes,uncertain,2008.0,,,,2008-06-01T12:00:00Z,After,True
Rapana venosa,B9ZEo13CrSI,"¿Temes a la muerte, Jack Sparrow? Molusco - Rapana Venosa - Gasterópodo","Temes a la muerte, Jack Sparrow? Molusco - Rapana Venosa - Gasterópodo de la familia Muricidae de origen asiático y género ...",2024-07-28T12:20:07Z,Cacharro,"40.0, -3.7",https://www.youtube.com/watch?v=B9ZEo13CrSI,413.0,8.0,1.0,Quiero ver la mujer completa,Rapana_venosa,Rapana venosa,2024-07-28T12:20:07Z,,,2024-07-28 12:20:07,,BOTH,,,,,Non-arthropod invertebrates,uncertain,2007.0,,,,2007-03-15T00:00:00Z,After,True
Tortuga Ocadia,9hdvtuo_8ZM,Galápago leproso y tortuga ocadia Musica  por el ruiseñor común,Galápago leproso autóctono en España junto a una tortuga ocadia exótica soltada a su suerte. Acompañado por ruiseñor común.,2023-05-24T21:54:15Z,Santiago Jimenez,"40.0, -3.7",https://www.youtube.com/watch?v=9hdvtuo_8ZM,149.0,5.0,0.0,,Mauremys_sinensis,Tortuga Ocadia,2023-05-24T21:54:15Z,es,Spain,2023-05-24 21:54:15,,BOTH,,,,,Herptiles,alien,2014.0,,,,2014-10-10T00:00:00Z,After,True
